"id","name","corporation","registed_capital","status","province","city","district","company_type","industry","USCC","TIN","registed_num","location","business","birth_date_std"
"40c0401a-da44-11f0-87c4-00ffed46c27d","安徽智峰信息科技有限公司","赵孔玲","5000000","存续","安徽省","六安市","金寨县","有限责任公司(自然人投资或控股)","零售业","913415247284911486","913415247284911486","341524000000254","金寨县梅山镇金府花园3010号","一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；计算机软硬件及辅助设备零售；智能家庭消费设备销售；智能控制系统集成；办公用品销售；办公设备销售；办公设备耗材销售；计算机及办公设备维修；软件开发；计算机系统服务；信息系统集成服务；电子产品销售；再生资源回收（除生产性废旧金属）；再生资源销售；安防设备销售；安全系统监控服务；数字视频监控系统销售；音响设备销售；家用视听设备销售；幻灯及投影设备销售；显示器件销售；电子元器件零售；网络设备销售；网络技术服务；通讯设备销售；消防技术服务；消防器材销售；灯具销售；家具安装和维修服务；家用电器安装服务；广告设计、代理；广告发布；广告制作；企业形象策划；园林绿化工程施工；门窗销售；家具销售；家居用品销售；环境保护专用设备销售；商务代理代办服务；发电机及发电机组销售；家用电器销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：废弃电器电子产品处理；建筑智能化系统设计；建设工程施工；住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）","2/4/2002"
"40c043fb-da44-11f0-87c4-00ffed46c27d","合肥江海印务有限责任公司","彭爱宁","500000","存续","安徽省","合肥市","肥西县","有限责任公司(自然人投资或控股)","印刷和记录媒介复制业","91340123796443092D","91340123796443092D","340123000037524","安徽省合肥市合经区桃花民营企业园","图文设计、其他印刷品印刷、广告制作与安装。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","4/1/2007"
"40c044da-da44-11f0-87c4-00ffed46c27d","枞阳县鸿峰建材店","朱霞","0","存续","安徽省","铜陵市","枞阳县","个体工商户","零售业","92340762MA2RJYF31J","92340762MA2RJYF31J","340762600404297","安徽省铜陵市枞阳县枞阳镇东湖路综合大市场89号2幢","一般项目：家用电器销售；建筑材料销售；建筑装饰材料销售；销售代理（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","20/3/2018"
"40c04571-da44-11f0-87c4-00ffed46c27d","阿图什市穆斯塔克穆养殖农民专业合作社","阿不力江·肉孜","2000000","注销","新疆维吾尔自治区","克孜勒苏柯尔克孜自治州","阿图什市","农民专业合作社","农副食品加工业","93653001072244709D","93653001072244709D","653001NA000202X","新疆克州阿图什市阿扎克乡布亚买提村","养殖业；种植业、果业，农副产品加工、冷藏、销售，清油加工，果品塑料包装加工。","1/8/2013"
"40c046d1-da44-11f0-87c4-00ffed46c27d","陕西生益科技有限公司","陈仁喜","1354880000","开业","陕西省","咸阳市","秦都区","有限责任公司(外商投资企业法人独资)","计算机、通信和其他电子设备制造业","9161040071976874XX","9161040071976874XX","610400400000645","陕西省咸阳市秦都区永昌路8号","覆铜板、绝缘板、粘结片及系列化工、电子、电工材料、覆铜板专用设备开发、研制、销售、技术咨询及服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","28/12/2000"
"40c04764-da44-11f0-87c4-00ffed46c27d","哈尔滨联裕农作物种植专业合作社","李自君","10000000","存续","黑龙江省","哈尔滨市","呼兰区","农民专业合作社","农业","93230111MA18WTT71T","93230111MA18WTT71T","230111NA100458X","哈尔滨市呼兰区腰堡街道办事处大堡村","谷物、水果、豆类、苗木、中草药（不含麻醉药品药用原植物种植）种植，销售成员所种植的谷物、水果、豆类、苗木、中草药，组织采购、供应成员种植谷物、水果、豆类、苗木、中草药所需的化肥，开展与种植谷物、水果、豆类、苗木、中草药有关的技术培训、技术交流和信息咨询，农业种植采摘观光，食品经营。","14/1/2016"
"40c04885-da44-11f0-87c4-00ffed46c27d","新疆丰满园农业科技农民专业合作社","杨习美","20000000","存续","新疆维吾尔自治区","阿克苏地区","阿克苏市","农民专业合作社","农业","936529010802289015","936529010802289015","652901NA000197X","新疆阿克苏地区阿克苏市南城区交通路25号金土地4栋01商铺","一般项目：水果种植；农副产品销售；坚果种植；林业专业及辅助性活动；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；农业生产资料的购买、使用；树木种植经营；农作物病虫害防治服务；农产品的生产、销售、加工、运输、贮藏及其他相关服务；畜牧专业及辅助性活动；与农业生产经营有关的技术、信息、设施建设运营等服务；农业专业及辅助性活动；未经加工的坚果、干果销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）","11/11/2013"
"40c04912-da44-11f0-87c4-00ffed46c27d","浮山县新康阳农业有限责任公司","丰海丽","10000000","注销","山西省","临汾市","浮山县","有限责任公司(自然人独资)","科技推广和应用服务业","91141027MA0GT2H039","91141027MA0GT2H039","141027005972585","山西省临汾市浮山县张庄乡徐村","农业基础设施工程服务；农业新科技研发；经销：农业生产资料、农业生产机械设备及配件（依法须经批准的项目，经相关部门批准后方可开展经营活动）","18/1/2016"
"40c04a07-da44-11f0-87c4-00ffed46c27d","宝鸡仲景中草药种植专业合作社","仵春社","3600000","注销","陕西省","宝鸡市","扶风县","农民专业合作社","农业","93610324MA6X90U32D","93610324MA6X90U32D","610324NA000446X","陕西省宝鸡市扶风县绛帐镇南仵村166号","许可经营项目：无。 一般经营项目：中草药种植、销售；苗木种植、采购、嫁接、销售；为本社成员提供农资代购服务，新品种、新技术的引进、推广、培训服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","5/11/2015"
"40c04a86-da44-11f0-87c4-00ffed46c27d","承德永丰种业集团有限公司","于永","30000000","存续","河北省","承德市","围场满族蒙古族自治县","有限责任公司(自然人投资或控股)","农业","91130828757548940L","91130828757548940L","130828000003659","围场满族蒙古族自治县腰站乡边墙山村","种子生产、销售，农药零售（按许可证核定的范围和期限经营），化肥、农机具零售，农作物、中药材种植、储藏、销售。***","13/2/2004"
"40c04b4c-da44-11f0-87c4-00ffed46c27d","陕西熙园生态农业有限公司","徐寿炳","10000000","开业","陕西省","汉中市","镇巴县","有限责任公司(自然人投资或控股)","农、林、牧、渔专业及辅助性活动","91610728593328350U","91610728593328350U","612328100001922","陕西省汉中市镇巴县观音镇大市川村","一般项目：农产品的生产、销售、加工、运输、贮藏及其他相关服务；农业生产资料的购买、使用；农业专业及辅助性活动；树木种植经营；茶叶种植；食用农产品初加工；农林牧副渔业专业机械的安装、维修；园林绿化工程施工；土石方工程施工；水产品批发；农副产品销售；茶具销售；销售代理；露营地服务；劳务服务（不含劳务派遣）；体验式拓展活动及策划；土地整治服务；生态恢复及生态保护服务；农业面源和重金属污染防治技术服务；业务培训（不含教育培训、职业技能培训等需取得许可的培训）；健身休闲活动；农村民间工艺及制品、休闲农业和乡村旅游资源的开发经营；休闲观光活动；食品进出口；食品销售（仅销售预包装食品）；太阳能发电技术服务(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：水产养殖；茶叶制品生产；住宿服务；食品销售(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。","24/4/2012"
"40c04fe9-da44-11f0-87c4-00ffed46c27d","河北盈源农业发展集团有限公司","孙仕杰","10000000","存续","河北省","承德市","丰宁满族自治县","有限责任公司(自然人投资或控股)","渔业","91130826320010224D","91130826320010224D","130826000021727","河北省承德市丰宁满族自治县西官营乡西官营村","水产养殖、销售；广告设计、制作、代理、发布；垂钓服务、鱼塘建设、清挖活动服务；蔬菜、水果、花卉、种植及销售；农业观光及采摘；砂石料购销**（依法须经批准的项目，经相关部门批准后方可开展经营活动）","8/12/2014"
"40c0514f-da44-11f0-87c4-00ffed46c27d","洪江市岩垅万有油茶种植专业合作社","钦彬彬","27280000","存续","湖南省","怀化市","洪江市","农民专业合作社","农业","934312816663188406","934312816663188406","431281NA000004X","洪江市岩垅乡青树村王家冲","油茶种植、销售；家禽、家畜、水产养殖、销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)","12/9/2007"
"40c0530b-da44-11f0-87c4-00ffed46c27d","洪江市双溪镇机械化种植专业合作社","邱帅","12100000","存续","湖南省","怀化市","洪江市","农民专业合作社","农业","93431281588998261U","93431281588998261U","431281NA000117X","洪江市黔城镇严家团村15组","杂交水稻、油菜制种、销售；新技术引进推广；技术咨询服务；机械化收种服务；农作物病虫害专业化统防统治服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","16/1/2012"
"40c053d7-da44-11f0-87c4-00ffed46c27d","耒阳市仁义镇富源种养专业合作社","曹宣富","12000000","存续","湖南省","衡阳市","耒阳市","农民专业合作社","农业","93430481MA4L2AXNX0","93430481MA4L2AXNX0","430481NA000506X","湖南省耒阳市仁义乡仁义村16组","水稻、油菜、果树、苗木、中药材、茶树种植及销售；畜禽、渔业养殖及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","24/12/2015"
"40c0554c-da44-11f0-87c4-00ffed46c27d","云南楚兴天雨农业开发有限公司","庄小峰","10000000","注销","云南省","楚雄彝族自治州","牟定县","有限责任公司(自然人投资或控股)","农业","91532323MA6K41C901","91532323MA6K41C901","532323000009021","云南省楚雄彝族自治州牟定县戌街乡戌街村委会","经济林果、蔬菜、农作物种植、销售；水果育苗；农业生产技术服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）","30/12/2015"
"40c055f8-da44-11f0-87c4-00ffed46c27d","克拉玛依市乌尔禾区丽景园林农民专业合作社","庞忠月","600000","注销","新疆维吾尔自治区","克拉玛依市","乌尔禾区","农民专业合作社","农业","","","650205NA000017X","新疆克拉玛依市乌尔禾区乌尔禾乡查干草村69栋平房5号","花卉、林木、蔬菜、水果的种植与销售；地膜、滴灌材料销售；引进新技术、新品种，开展技术培训、交流和咨询服务。","8/8/2012"
"40c05764-da44-11f0-87c4-00ffed46c27d","会同县金实有限责任公司","陈新来","1580000","吊销，未注销","湖南省","怀化市","会同县","其他有限责任公司","畜牧业","","","4312251000068","连山乡幸福村","柑桔种植及购销、加工；畜禽饲养、购销、加工；饲料加工、销售。","17/6/1997"
"40c05840-da44-11f0-87c4-00ffed46c27d","库车县杏花园果品专业合作社","亚库甫·沙木沙克","2000000","存续","新疆维吾尔自治区","阿克苏地区","库车市","农民专业合作社","农业","93652923333077292A","93652923333077292A","652923NA000404X","新疆阿克苏地区库车县伊西哈拉镇库木艾日克村七组20号","干鲜果品，农副产品的贮藏及销售；果树苗的种植及销售；提供相关技术，信息服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","11/3/2015"
"40c05932-da44-11f0-87c4-00ffed46c27d","汝城县水口种养殖专业合作社","何曦初","3000000","注销","湖南省","郴州市","汝城县","农民专业合作社","农业","","","431026NA000238X","汝城县土桥镇水口村","蔬菜、水果、茶叶、花卉苗木种植、销售；鱼类、家禽、牛、羊养殖、销售。","8/4/2014"
"40c05b3b-da44-11f0-87c4-00ffed46c27d","焉耆县红万家农产品经销专业合作社","栾俊强","5000000","吊销，未注销","新疆维吾尔自治区","巴音郭楞蒙古自治州","焉耆回族自治县","农民专业合作社","农业","","","652826NA000219X","新疆巴州焉耆县查汗采开乡老龙口邮政所旁","无 （国家法律、行政法规规定有专项审批的项目除外）组织采购、供应成员农作物种植所需的生产资料；组织采购、销售成员生产的产品；开展成员所需的运输、贮藏、加工、包装等服务；引进新技术、新品种、开发新品种，开展技术培训、技术交流和咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","28/4/2014"
"40c05c51-da44-11f0-87c4-00ffed46c27d","宝鸡市金盛园生态农业有限公司","支关柱","3000000","开业","陕西省","宝鸡市","陈仓区","有限责任公司(自然人独资)","农业","91610304352264886T","91610304352264886T","610321100018470","陕西省宝鸡市陈仓区慕仪镇东城村","樱桃、猕猴桃、苹果、桃、梨、西瓜、花椒、蔬菜种植、销售；谷类、豆类、农作物的种植、销售；中草药（国家专控及禁止的除外）、苗木种植、销售；家禽家畜、淡水鱼养殖、销售；农业观光旅游。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","2/9/2015"
"40c05d31-da44-11f0-87c4-00ffed46c27d","宾县学会顺安谷物专业合作社","杨学会","30000000","存续","黑龙江省","哈尔滨市","宾县","农民专业合作社","农业","93230125MA18WUP793","93230125MA18WUP793","230125NA100558X","哈尔滨市宾县三宝乡三岔村石家屯","组织本社成员从事谷物种植（种子生产除外）、销售；为本社成员代购种植谷物所需的农业生产资料；引进谷物种植新技术；开展谷物种植技术交流、咨询服务。","18/1/2016"
"40c05eed-da44-11f0-87c4-00ffed46c27d","乌恰县昊天林果蔬菜种植专业合作社","王涛","1000000","注销","新疆维吾尔自治区","克孜勒苏柯尔克孜自治州","乌恰县","农民专业合作社","农业","93653024572542921E","93653024572542921E","653024NA000024X","乌恰县城东戈壁产业科技园","许可经营项目：无许可经营范围。 一般经营项目：组织采购、供应社员的生产资料；收购，销售成员生产的产品；引进新技术、新品种、开展技术培训、技术交流与咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","19/5/2011"
"40c05f9e-da44-11f0-87c4-00ffed46c27d","且末县鲁沂农业发展有限公司","胡长沂","50000000","存续","新疆维吾尔自治区","巴音郭楞蒙古自治州","且末县","有限责任公司(自然人独资)","农业","91652825MA775F6X2K","91652825MA775F6X2K","652825050004872","新疆巴州且末县良种繁育场","农业综合开发，各种蔬菜、农产品种植及销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）","15/1/2016"
"40c06044-da44-11f0-87c4-00ffed46c27d","海南仙芝现代农业发展有限公司","陈徽鸿","2000000","存续","海南省","省直辖县级行政区划","琼海市","有限责任公司(自然人投资或控股)","农业","914690020623378563","914690020623378563","469002000033334","海南省琼海市嘉积镇桥头村委会义前村26号","预包装食品、保健食品销售，农产品、中草药种植、销售。（一般经营项目自主经营，许可经营项目凭相关许可证或批准文件经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）","26/4/2013"
"40c060ce-da44-11f0-87c4-00ffed46c27d","黄梅县绿兴源农业生态专业合作社","戴军","30000000","存续","湖北省","黄冈市","黄梅县","农民专业合作社","农业","934211270661227215","934211270661227215","421127NA000385X","黄梅县小池镇桥下村","农副产品种植、蔬菜种植销售；新品种、新技术推广开发；信息咨询服务。（涉及许可经营项目，应取得相关部门许可后方可经营）","3/12/2012"
"40c06157-da44-11f0-87c4-00ffed46c27d","紫阳县紫晨富硒生态茶业有限公司","罗令平","10000000","开业","陕西省","安康市","紫阳县","有限责任公司(自然人投资或控股)","酒、饮料和精制茶制造业","916109243054491599","916109243054491599","612425100003970","陕西省安康市紫阳县向阳镇江河村","茶叶种植、加工、销售，茶叶生态园建设。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","8/8/2014"
"40c06257-da44-11f0-87c4-00ffed46c27d","五大连池市泉泽米业有限公司","崔玲","50000000","注销","黑龙江省","黑河市","五大连池市","有限责任公司(自然人独资)","农副食品加工业","91231182MA18WNE96Q","91231182MA18WNE96Q","231182100015269","五大连池市双泉镇双泉村","稻谷种植、谷物磨制、粮食仓储***","25/12/2015"
"40c062d7-da44-11f0-87c4-00ffed46c27d","临汾众投农业科技有限公司","杜禄红","11000000","存续","山西省","临汾市","尧都区","有限责任公司(自然人投资或控股)","农业","91141002MA0GT27W10","91141002MA0GT27W10","141002010125004","临汾市尧都区河底乡靳家川村圪堆组后培","食品经营：预包装食品、粮食作物、谷物、薯类、豆类；艺术品经营；种植：花卉、苗木；动物饲养场：养殖：牛、羊、鸡、猪、鹅；种畜禽生产经营：梅花鹿驯养繁殖。*（依法须经批准的项目，经相关部门批准后方可开展经营活动）","18/1/2016"
"40c06357-da44-11f0-87c4-00ffed46c27d","北京同仁堂陕西麝业有限公司","徐宗涛","30000000","开业","陕西省","宝鸡市","金台区","其他有限责任公司","渔业","91610301MA6X91NB6Q","91610301MA6X91NB6Q","610301100061638","陕西省宝鸡市金台区宝虢路80号鹏博财富中心6号楼1601室","许可经营项目：无。 一般经营项目：林麝养殖、繁育及产品开发、生产、收购及销售；农副产品、中药材的种植、收购、加工及销售；科研和技术培训。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","14/12/2015"
"40c063df-da44-11f0-87c4-00ffed46c27d","哈尔滨朋源种业有限公司","杜菲红","50000000","存续","黑龙江省","哈尔滨市","宾县","有限责任公司(自然人投资或控股)","农业","91230125MA18WNTLXH","91230125MA18WNTLXH","230125101008519","哈尔滨市宾县平坊镇新发村新兴屯","玉米、蔬菜种子生产、销售（以上依法须经批准的项目，经相关部门批准后方可开展经营活动）、研发。","28/12/2015"
"40c06463-da44-11f0-87c4-00ffed46c27d","白河县宋家镇林下种植专业合作社","卫支光","2800000","开业","陕西省","安康市","白河县","农民专业合作社","农业","93610929MA70J1AY8T","93610929MA70J1AY8T","612430NA000122X","陕西省安康市白河县宋家镇安乐村一组","一、为成员组织采购、供应种植所需的生产资料；二、组织收购、销售成员的种植产品；三、为成员种植的产品的提供运输、贮藏、加工、包装等服务；四、引进种植新品种，开展技术培训、技术交流和咨询维权服务等。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","21/12/2015"
"40c0655d-da44-11f0-87c4-00ffed46c27d","香格里拉市吴西龙种植农民专业合作社","齐叔","5000000","存续","云南省","迪庆藏族自治州","香格里拉市","农民专业合作社","农业","93533421MA6K419WXU","93533421MA6K419WXU","533421NA000885X","云南省迪庆藏族自治州香格里拉市尼西乡幸福村吾西龙村","中药材，核桃、油橄榄种植、销售；牛、猪，鸡，羊养殖、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","30/12/2015"
"40c065e2-da44-11f0-87c4-00ffed46c27d","合肥迈亚家具有限公司","储皝","5000000","存续","安徽省","合肥市","合肥经济技术开发区","有限责任公司(自然人投资或控股)","零售业","913401000652211979","913401000652211979","340100000763489","安徽省合肥市经济技术开发区齐云路20号4幢厂房5层","一般项目：家具销售；家具零配件销售；家具零配件生产；家具制造；五金产品制造；五金产品批发；五金产品零售；家具安装和维修服务；办公设备销售；办公设备耗材销售；信息技术咨询服务；网络技术服务；广告设计、代理（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","26/3/2013"
"40c06667-da44-11f0-87c4-00ffed46c27d","合肥新华书店有限公司","刘维维","97150000","存续","安徽省","合肥市","","有限责任公司（自然人投资或控股的法人独资）","新闻和出版业","913401001491451797","913401001491451797","340100000083223","安徽省合肥市长江中路152号","许可项目：出版物互联网销售；出版物批发；出版物零售；中小学教科书发行；食品销售；餐饮服务；烟草制品零售；电影放映；建设工程施工（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：电子产品销售；人工智能行业应用系统集成服务；软件开发；软件销售；音响设备销售；网络设备销售；计算机软硬件及辅助设备零售；第一类医疗器械销售；第二类医疗器械销售；数字视频监控系统销售；玩具、动漫及游艺用品销售；工艺美术品及礼仪用品制造（象牙及其制品除外）；办公设备耗材销售；办公服务；玩具销售；互联网销售（除销售需要许可的商品）；眼镜销售（不含隐形眼镜）；钟表销售；日用品销售；日用百货销售；乐器零售；乐器零配件销售；针纺织品销售；家用电器销售；家用电器零配件销售；会议及展览服务；日用家电零售；单用途商业预付卡代理销售；搪瓷制品销售；家具销售；家具零配件销售；五金产品零售；日用化学产品销售；文具用品零售；厨具卫具及日用杂品零售；服装服饰零售；鞋帽零售；汽车新车销售；汽车零配件零售；体育健康服务；体育保障组织；体育赛事策划；体育用品及器材零售；体育竞赛组织；体育用品设备出租；远程健康管理服务；健康咨询服务（不含诊疗服务）；大数据服务；数据处理和存储支持服务；移动终端设备制造；数据处理服务；卫生洁具销售；塑料制品销售；建筑材料销售；化工产品销售（不含许可类化工产品）；农副产品销售；纸浆销售；办公用品销售；油墨销售（不含危险化学品）；化妆品零售；珠宝首饰零售；住房租赁；柜台、摊位出租；销售代理；教育咨询服务（不含涉许可审批的教育培训活动）；数字内容制作服务（不含出版发行）；广告设计、代理；广告制作；广告发布；文化场馆管理服务；市场营销策划；咨询策划服务；仪器仪表销售；实验分析仪器销售；教学专用仪器销售；游乐园服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","31/12/1994"
"40c067ed-da44-11f0-87c4-00ffed46c27d","合肥领衔电子商务有限公司","孙全周","10000000","存续","安徽省","合肥市","瑶海区","有限责任公司(自然人投资或控股)","零售业","91340102MA2W0QG298","91340102MA2W0QG298","340102000334191","安徽省合肥市瑶海区七里站街道桃园路怡然居2幢商102下","一般项目：办公用品销售；办公设备耗材销售；照相机及器材销售；卫生用品和一次性使用医疗用品销售；第一类医疗器械销售；第二类医疗器械销售；家用电器销售；文具用品零售；机械设备销售；家具销售；厨具卫具及日用杂品零售；建筑材料销售；汽车零配件零售；金属材料销售；体育用品及器材零售；工艺美术品及礼仪用品销售（象牙及其制品除外）；电子产品销售；计算机软硬件及辅助设备零售；钟表销售；眼镜销售（不含隐形眼镜）；日用品销售；针纺织品销售；服装服饰零售；鞋帽零售；箱包销售；化工产品销售（不含许可类化工产品）；礼品花卉销售；化妆品零售；消防器材销售；食品销售（仅销售预包装食品）；交通及公共管理用标牌销售；通讯设备销售；照明器具销售；电线、电缆经营；包装材料及制品销售；仪器仪表销售；灯具销售；玩具销售；安防设备销售；乐器零售；电子元器件与机电组件设备销售；珠宝首饰零售；新鲜水果零售；新鲜蔬菜零售；五金产品零售；电气设备销售；润滑油销售；畜牧渔业饲料销售；饲料添加剂销售；食用农产品零售；总质量4.5吨及以下普通货运车辆道路货物运输（除网络货运和危险货物）；会议及展览服务；广告设计、代理；广告发布；广告制作；图文设计制作；机械设备租赁；企业管理；信息咨询服务（不含许可类信息咨询服务）；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","14/7/2020"
"40c06a44-da44-11f0-87c4-00ffed46c27d","安徽兆路科技有限公司","冯顺根","5000000","存续","安徽省","合肥市","蜀山区","有限责任公司(自然人投资或控股)","软件和信息技术服务业","91340104MA8NYPDN79","91340104MA8NYPDN79","340104001128365","安徽省合肥市蜀山区东流路999号新际商务中心D座2504室","一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；软件开发；信息技术咨询服务；计算机软硬件及外围设备制造；网络技术服务；大数据服务；互联网数据服务；物联网技术服务；信息系统集成服务；办公服务；人工智能理论与算法软件开发；污水处理及其再生利用；室内空气污染治理；智能家庭消费设备销售；数字文化创意技术装备销售；安防设备销售；通信设备销售；办公设备耗材销售；第一类医疗器械销售；第二类医疗器械销售；药物检测仪器销售；厨具卫具及日用杂品批发；办公用品销售；灯具销售；家用电器销售；增材制造装备销售；水质污染物监测及检测仪器仪表销售；工业机器人销售；机械设备销售；电子产品销售；照相机及器材销售；体育用品及器材批发；日用百货销售；针纺织品及原料销售；服装辅料销售；家具零配件销售；建筑装饰材料销售；建筑材料销售；礼品花卉销售；玩具销售；卫生洁具销售；建筑陶瓷制品销售；橡胶制品销售；塑料制品销售；消防器材销售；电气设备销售；电线、电缆经营；乐器批发；工艺美术品及收藏品批发（象牙及其制品除外）；普通机械设备安装服务；计算机及办公设备维修；园林绿化工程施工；货物进出口；技术进出口；食品销售（仅销售预包装食品）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","25/4/2022"
"40c06bac-da44-11f0-87c4-00ffed46c27d","亳州市海福商贸有限责任公司","李虎林","10000000","存续","安徽省","亳州市","谯城区","其他有限责任公司","零售业","91341600MA2RWQE851","91341600MA2RWQE851","341600000074888","安徽省亳州市谯城区和平路100号。","一般项目：家用电器销售；日用百货销售；家用电器安装服务；日用电器修理；互联网销售（除销售需要许可的商品）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","17/7/2018"
"40c06cbc-da44-11f0-87c4-00ffed46c27d","芜湖尚品惠商贸有限公司","周维英","300000","存续","安徽省","芜湖市","镜湖区","有限责任公司(自然人独资)","批发业","91340202MA2WKAN53X","91340202MA2WKAN53X","340202000084975","安徽省芜湖市镜湖区长江路54号","办公用品、电脑、打印机、复印机、办公耗材销售；文化、体育用品及器材零售；文具用品零售；照明产品销售；钟表、眼镜零售；玻璃及制品批发；鞋帽批发；服装零售；日用百货零售；食品零售；纺织品及针织品零售；化妆品零售；包装材料销售（含网上销售）；五金零售；清洁用品零售；橡胶制品批发；塑料制品批发；新型建材销售；计算机软硬件销售；通讯设备批发；皮革制品销售；水管零售；电子元器件销售；电线电缆、绝缘材料零售；音响设备零售；劳保用品销售；纸制品销售；包装、装潢和其他印刷品印刷；电子产品零售；消毒用品的销售；空调设备销售；电气设备批发；通信设备零售；广播设备批发；电视设备批发；电影设备批发；仪器仪表批发；专用设备批发；游艺及娱乐用品批发；卫生洁具零售；消防用品销售；照相器材批发；机电产品销售；环保设备销售；金属材料销售；水泵销售；摄影设备销售；家具零售；金属制品零售；厨房设备零售；清洁卫生设备、用具、用品批发；教学设备销售；教学模具零售；润滑油销售；燃料油（除危化品）销售；润滑脂类批发；陶瓷、玻璃器皿零售；电动车零售；特种车辆销售；普通自行车零售；洗涤用品批发；工程机械配件销售；化工原料（涉及前置许可的项目除外）销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。","30/12/2020"
"40c06eae-da44-11f0-87c4-00ffed46c27d","亳州市欣欣商贸有限公司","任春霞","500000","存续","安徽省","亳州市","谯城区","有限责任公司(自然人独资)","批发业","91341600MA2PHET84F","91341600MA2PHET84F","341600000256674","亳州市谯城区华佗镇道东行政村39号","一般项目：计算机软硬件及辅助设备零售；办公用品销售；办公设备销售；办公设备耗材销售；通讯设备销售；交通及公共管理用标牌销售；电子产品销售；日用百货销售；家用电器销售；鞋帽零售；服装服饰零售；化妆品零售；日用口罩（非医用）销售；消毒剂销售（不含危险化学品）；劳动保护用品销售；农副产品销售；食用农产品零售；消防器材销售；个人卫生用品销售；厨具卫具及日用杂品零售；日用品销售；礼品花卉销售；文具用品零售；体育用品及器材零售；五金产品零售；家具销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）","12/10/2017"
"40c06fc9-da44-11f0-87c4-00ffed46c27d","颐中烟草（集团）有限公司","孙明明","1939000000","开业","山东省","青岛市","市北区","有限责任公司(非自然人投资或控股的法人独资)","烟草制品业","91370200264598237B","91370200264598237B","370200018008472","青岛市市北区华阳路20号","卷烟材料生产加工业务（滤嘴棒定向加工）（其他 有效期限以许可证为准）。卷烟辅助材料制造；烟叶种植；修旧利废；工业品制造；国内商业（不含国家危禁、专营、专控商品）；仓储；房屋及设备租赁；经营餐饮、糕点、酒类、住宿、娱乐、广告代理、本单位运输、生产销售丝束成型助剂、添加剂、化学助剂(限分支机构经营)；装卸服务；汽车电器、机械维修；电子产品、机械产品、化工产品（不含危险品）技术开发、技术转让、技术服务；销售：电子产品、机械产品、化工产品（不含危险品）；卷烟辅助材料技术开发、技术转让、技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。","18/8/1995"
